type,properties/msha_id,properties/namemsha,properties/county,tot_prod,properties/notes,properties/year,geometry/type,lon,lat
Feature,4606578,Red Fox Surface Mine,Mcdowell,376629,,2013,Point,-81.56029999958108,37.20919999989263
Feature,4606609,Skyway Ii Mine,Mcdowell,101193,,2013,Point,-81.58939999974201,37.450800000273354
Feature,4606618,Gateway Eagle Mine,Boone,264722,,2013,Point,-81.5917000003814,37.79360000011672
Feature,4606750,Eagle Creek No 5 Mine,Logan,312391,,2013,Point,-81.8499999997355,37.85940000004917
Feature,4606843,No 2 Mine,Mcdowell,24907,,2013,Point,-81.54664903972518,37.409209439668295
Feature,4606870,No 1 Surface,Nicholas,176866,,2013,Point,-81.01559999989638,38.31889999999434
Feature,4607058,Huffman Surface Mine No 1 & Sy,Fayette,376636,,2013,Point,-81.3456000002397,38.038899999880115
Feature,4607165,North Surface Mine,Mingo,597162,,2013,Point,-82.13390000030854,37.81440000010367
Feature,4607178,Samples Mine,Kanawha,1298385,,2013,Point,-81.49230370579586,38.01612621542011
Feature,4607191,Josephine No 2 Mine,Raleigh,169346,,2013,Point,-81.21669999990958,37.61809999987481
Feature,4607273,Justice #1,Boone,187363,,2013,Point,-81.69690000009886,38.001899999829625
Feature,4607334,Meadow Creek Minerals Mine,Nicholas,3460,,2013,Point,-80.92060000012418,38.26060000033923
Feature,4607355,Bucy Job,Monongalia,95428,,2013,Point,-80.05249999974366,39.64470000013811
Feature,4607366,No 1,Mcdowell,18867,,2013,Point,-81.5461000002033,37.409200000153255
Feature,4607376,Lost Flat Surface Mine,Greenbrier,2144,,2013,Point,-80.47027699969748,38.1519439998003
Feature,4607491,S-7 Surface Mine,Fayette,465596,,2013,Point,-81.27860000008832,37.9435999996901
Feature,4607545,Mine No 1,Mingo,254449,,2013,Point,-81.93249999982135,37.62189999983165
Feature,4607695,Lower Pete Branch Alma Mine,Mingo,42820,,2013,Point,-81.88860000023297,37.63779999988867
Feature,4607938,Black Castle Mining Co.,Boone,1770520,,2013,Point,-81.70810000012685,38.05719999970802
Feature,4608131,Mine No. 35,Mcdowell,112784,,2013,Point,-81.56389999987881,37.303100000012336
Feature,4608194,Pleasant Hill Mine,Upshur,555882,,2013,Point,-80.13555499967327,39.027777000259626
Feature,4608249,Surface No 1,Logan,257715,,2013,Point,-81.80420000043917,37.81530000014595
Feature,4608263,Tower Mountain,Logan,360530,,2013,Point,-81.89833300019802,37.78527699985339
Feature,4608266,Josephine No 3 Mine,Raleigh,190498,,2013,Point,-81.20669999998086,37.6160999996713
Feature,4608268,No. 6,Logan,48643,,2013,Point,-81.89080000041493,37.73000000006288
Feature,4608315,Brushy Eagle,Raleigh,479285,,2013,Point,-81.49219999978789,37.928099999931135
Feature,4608365,Grassy Creek No 1,Nicholas,255263,,2013,Point,-80.72110000024327,38.20830000006232
Feature,4608377,Surface Mine No 2,Clay,2694,,2013,Point,-81.04309999992496,38.35420000034453
Feature,4608384,Seng Creek Powellton,Boone,389471,,2013,Point,-81.49829999984324,37.9774999999852
Feature,4608444,No 1,Mcdowell,65697,,2013,Point,-81.83309999968525,37.28939999985402
Feature,4608495,Auger #1,Mingo,3901,,2013,Point,-82.07220000014632,37.40470000032889
Feature,4608551,Marsh Fork Mine,Raleigh,215733,,2013,Point,-81.49279999983752,37.94439999975909
Feature,4608553,Black King I  North Portal,Boone,174470,,2013,Point,-81.5667000001104,37.958599999691764
Feature,4608570,Coalburg No 2 Mine,Logan,213195,,2013,Point,-82.04579999975955,37.76999999978405
Feature,4608581,Mine No. 1,Mcdowell,7628,,2013,Point,-81.51110000000357,37.44249999973289
Feature,4608596,Fourmile Fork,Kanawha,372530,,2013,Point,-81.61809999986987,38.22499999990397
Feature,4608625,Kingston No 1,Fayette,342139,,2013,Point,-81.31890000027724,37.94940000014409
Feature,4608632,No 9 Surface,Mingo,35222,,2013,Point,-82.16330000004513,37.689700000121924
Feature,4608636,No. 2,Logan,119329,,2013,Point,-81.9108000002724,37.74499999971792
Feature,4608637,Campbells Creek No. 10 Mine,Boone,405790,,2013,Point,-81.67890000040681,37.919200000137444
Feature,4608645,Twilight Mtr Surface Mine,Boone,2502251,,2013,Point,-81.57249999969177,37.91939999968531
Feature,4608646,Mine No 3,Mcdowell,53712,,2013,Point,-81.81189999972854,37.50189999965451
Feature,4608647,Eckman Surface Mine,Mcdowell,283294,,2013,Point,-81.47219999993042,37.39439999969221
Feature,4608675,Crooked Run Surface Mine,Nicholas,19299,,2013,Point,-80.72310000040869,38.38470000015442
Feature,4608704,Copley Trace Surface Mine,Wayne,24422,,2013,Point,-82.1411000000057,37.58280000016091
Feature,4608715,Pond Creek Mine No. 1,Mingo,61522,,2013,Point,-81.99139999975193,37.591700000292064
Feature,4608716,Tams No.1 Surface Mine,Raleigh,290422,,2013,Point,-81.2916999998243,37.68889999966327
Feature,4608730,Mountaineer Alma A Mine,Mingo,53396,,2013,Point,-81.98279999993898,37.64920000027752
Feature,4608758,Eagle #1,Raleigh,80424,,2013,Point,-81.47780000039357,37.78530000009292
Feature,4608759,Eagle Mine,Kanawha,48287,,2013,Point,-81.55970000042977,39.15390000014679
Feature,4608763,Fork Creek No 1,Lincoln,543882,,2013,Point,-81.77279999963885,38.20690000008159
Feature,4608772,Deep Mine No 7,Wayne,369940,,2013,Point,-82.23360000002027,38.04639999992309
Feature,4608778,No 3,Mingo,61488,,2013,Point,-81.95300817753335,37.638301881954966
Feature,4608787,Jerry Fork Eagle,Nicholas,430719,,2013,Point,-81.02080000032643,38.31529999967995
Feature,4608789,Trace Fork Surface Mine,Logan,86058,,2013,Point,-82.09555500007917,37.79277700014764
Feature,4608801,Aracoma Alma Mine #1,Logan,1061749,,2013,Point,-81.91330000003002,37.829399999669384
Feature,4608802,Hernshaw Mine,Logan,297185,,2013,Point,-81.90889999966612,37.82029999982653
Feature,4608808,Ruby Energy,Mingo,924752,,2013,Point,-82.2038999998097,37.744200000199
Feature,4608812,Upper Cedar Grove No 4,Mingo,365,,2013,Point,-82.05220000028886,37.60830000031066
Feature,4608829,Beckley Crystal,Raleigh,194242,,2013,Point,-81.36889999992094,37.67609999966988
Feature,4608838,Superior Surface Mine,Logan,14078,,2013,Point,-81.97720000037417,37.72860000000386
Feature,4608849,Dry Branch Surface No 1,Kanawha,1331,,2013,Point,-180,-90
Feature,4608864,Tunnel Ridge Mine,Ohio,3694046,,2013,Point,-80.6457999998546,40.13469999966773
Feature,4608869,Quincy Manufactured Home Park,Kanawha,459443,,2013,Point,-81.46890000010666,38.225600000350816
Feature,4608870,Synergy Surface Mine No 1,Boone,459585,,2013,Point,-81.63059999955622,37.9100000000431
Feature,4608878,Affinity Mine,Raleigh,599503,,2013,Point,-81.22809999995413,37.711100000179414
Feature,4608884,No 58,Mcdowell,33022,,2013,Point,-81.47170000033823,37.42720000012287
Feature,4608885,Poplar Ridge No 1 Deep Mine,Webster,651273,,2013,Point,-80.65690000032349,38.46609999999969
Feature,4608906,S11 Keystone Surface Mine,Kanawha,335772,,2013,Point,-81.60580000020008,38.24829999998969
Feature,4608909,Midland Trail Mine No 2,Greenbrier,101588,,2013,Point,-80.55280000024784,38.026899999691615
Feature,4608921,Surface Mine No. 7,Boone,628,,2013,Point,-81.66439999965674,37.95079999985721
Feature,4608930,Grapevine South Surface Mine,Mingo,321883,,2013,Point,-82.1107999997455,37.58610000033792
Feature,4608932,Kingston No. 2,Fayette,528429,,2013,Point,-81.3093999999407,37.94500000011674
Feature,4608939,Guyan,Logan,1812228,,2013,Point,-81.77690000042709,37.7308000002913
Feature,4608955,Mine No. 2,Mcdowell,22544,,2013,Point,-81.73219999987425,37.37360000022047
Feature,4608959,No 4 Mine,Wyoming,35769,,2013,Point,-81.46361099998812,37.57500000003655
Feature,4608973,Wv-3 Surface Mine,Logan,224331,,2013,Point,-81.96189999955793,37.764700000283916
Feature,4608977,Edwight Surface Mine,Raleigh,1018102,,2013,Point,-81.53559999978405,37.853299999745545
Feature,4608984,Coal-Mac Inc Holden #22 Surfac,Logan,2830056,,2013,Point,-82.09329999964564,37.73689999977659
Feature,4608990,No. 39 Mine,Mcdowell,14118,,2013,Point,-81.3731000002683,37.45640000022546
Feature,4608994,Deep Mine No 8,Wayne,317563,,2013,Point,-82.25250000023593,38.01860000021327
Feature,4609000,Lane Ridge Surface Mine,Upshur,53374,,2013,Point,-80.23920000036256,38.9161000003282
Feature,4609007,Beacon Knob Highwall Miner,Taylor,17189,,2013,Point,-81.98222199963068,37.09222200012935
Feature,4609010,Covington Coal Company #1 Mine,Boone,30531,,2013,Point,-81.69388800015518,38.19916600013128
Feature,4609017,Mine No. 37,Mcdowell,43843,,2013,Point,-81.53885095967814,37.348103779334544
Feature,4609018,No. 8,Mingo,353877,,2013,Point,-81.95779999966798,37.644699999813035
Feature,4609019,Auger No 5,Somerset,10345,,2013,Point,-83.82611099999612,37.11583300008809
Feature,4609020,No 65,Wyoming,218645,,2013,Point,-81.49190000021224,37.52419999989445
Feature,4609026,Ewing Fork No. 1 Surface Mine,Raleigh,857168,,2013,Point,-81.32640000044839,37.93059999982639
Feature,4609028,Mountain View Mine,Tucker,2328708,,2013,Point,-79.3816999999604,39.18719999990616
Feature,4609029,Mountaineer Ii Mine,Logan,2268863,,2013,Point,-81.78719999993149,37.902200000143694
Feature,4609035,Mt-34/Peg Fork,Mingo,316437,,2013,Point,-82.27689999955899,37.75279999997139
Feature,4609036,Seven Pines,Webster,1010154,,2013,Point,-80.59440000009513,38.49000000024954
Feature,4609040,Auger 4,Somerset,2780,,2013,Point,-81.69612526065849,38.16235513499026
Feature,4609042,Fork Creek Mine No 3,Boone,368759,,2013,Point,-81.7788867944595,38.22888986705958
Feature,4609048,Slip Ridge Cedar Grove Mine,Raleigh,549510,,2013,Point,-81.45280000012256,37.91639999967972
Feature,4609050,Barrackville Refuse Pile,Marion,195099,,2013,Point,-80.17939999990836,39.51720000017414
Feature,4609052,Bam 7 - Skyway #2 Mine,Mcdowell,16125,,2013,Point,-80.7339000004036,38.391699999845876
Feature,4609053,Auger 3,Garrett,7328,,2013,Point,-80.79361100027103,38.36388799995342
Feature,4609054,Republic Energy,Fayette,2110614,,2013,Point,-81.43440000039742,38.006099999802345
Feature,4609060,#4 Mine,Harrison,433570,,2013,Point,-80.48560000007993,39.245000000154754
Feature,4609062,Coal Mountain No 1 Surface,Wyoming,1186374,,2013,Point,-81.67499999963509,37.64060000015446
Feature,4609066,Cucumber Mine,Mcdowell,257891,,2013,Point,-81.63559999996976,37.28639999980883
Feature,4609069,Mine No. 6,Mcdowell,48937,,2013,Point,-81.82810000017002,37.45810000003038
Feature,4609070,Boone North No. 2 Surface Mine,Boone,3861,,2013,Point,-81.6961000000327,38.1619000001779
Feature,4609075,Mt-101,Mingo,1108008,,2013,Point,-82.16888799991438,37.80749999984824
Feature,4609086,Brody Mine No 1,Boone,954741,,2013,Point,-81.67939999999899,37.91780000012193
Feature,4609091,Horse Creek Eagle,Raleigh,424861,,2013,Point,-81.43750000020465,37.900000000251275
Feature,4609092,Allen Powellton Mine,Raleigh,337922,,2013,Point,-81.32079999998524,37.905599999686835
Feature,4609093,Mine No. 7,Mcdowell,72707,,2013,Point,-81.90690000039902,37.45890000007326
Feature,4609096,Pocahontas Highwall Mines,Raleigh,335298,,2013,Point,-81.27969999973014,37.61029999965776
Feature,4609100,Mountain Fork No 2,Mcdowell,49303,,2013,Point,-81.6357999999863,37.324199999822476
Feature,4609101,Toney Fork Surface Mine,Logan,616718,,2013,Point,-81.72420000011094,37.81279999998467
Feature,4609105,Surface No 5,Fayette,370922,,2013,Point,-81.22420000008073,38.03560000011907
Feature,4609108,Mammoth #2 Gas,Kanawha,444,,2013,Point,-81.37190000016905,38.268299999732456
Feature,4609129,Jolo Mine,Mcdowell,6084,,2013,Point,-81.85250000039143,37.31250000027454
Feature,4609133,Cove Mountain Deep Mine,Webster,401471,,2013,Point,-80.628333000265,38.482777000235124
Feature,4609151,#46 (Gobblers Knob),Breathitt,272975,,2013,Point,-83.22305500035392,37.58527700011641
Feature,4609152,Black Oak Mine,Boone,363717,,2013,Point,-81.59999999972038,37.80000000005752
Feature,4609153,Samples Mine Highwall Miner,Kanawha,139915,,2013,Point,-81.4917000001957,38.01609999981358
Feature,4609154,Pocahontas Mine,Greenbrier,218846,,2013,Point,-80.62499999993098,38.00999999988218
Feature,4609163,Roundbottom Powellton Deep Mine,Boone,585151,,2013,Point,-81.5481000003687,39.00940000013505
Feature,4609170,Four Mile Surface Mine No 2,Kanawha,584872,,2013,Point,-81.40080000031347,38.105600000151995
Feature,4609172,Mountaineer Pocahontas No 1 Mi,Greenbrier,96577,,2013,Point,-80.64727280842418,38.03580187184753
Feature,4609174,Spruce No. 1 Mine,Logan,675216,,2013,Point,-81.79779999990984,37.877500000346984
Feature,4609176,Beetree Surface Mine,Raleigh,10550,,2013,Point,-81.46420000016708,37.92419999999386
Feature,4609185,Mt-13/500,Mingo,25573,,2013,Point,-82.27359999973523,37.75360000027865
Feature,4609188,Westchester Mine,Mcdowell,325,,2013,Point,-81.70919999976867,37.44059999967715
Feature,4609192,Leer Mine,Taylor,569488,,2013,Point,-79.9585999996133,39.3310999997098
Feature,4609196,Piedmont Mine,Mineral,48130,,2013,Point,-79.054200000273,39.461700000268856
Feature,4609198,Caretta #3 Mine,Mcdowell,91825,,2013,Point,-81.68000000004861,37.323599999823905
Feature,4609204,Reylas Surface Mine,Logan,788190,,2013,Point,-81.90333299971324,37.84138800008786
Feature,4609207,Mine No 2,Mcdowell,56095,,2013,Point,-81.68810000026937,37.33440000034806
Feature,4609210,Mountaineer Pocahontas No 3 Mi,Greenbrier,117806,,2013,Point,-80.6467000003782,38.035799999706235
Feature,4609213,No. 3,Wyoming,44180,,2013,Point,-81.4799999996772,37.581399999705084
Feature,4609215,Upper Cedar Grove Mine No 5,Mingo,77989,,2013,Point,-82.03109999989124,37.578099999781
Feature,4609217,Powellton #1 Mine,Logan,832397,,2013,Point,-81.67360000041762,37.799400000193074
Feature,4609219,Highwall Miner #2,Buchanan,13314,,2013,Point,-81.49722199994274,37.24833300023108
Feature,4609221,Slabcamp,Kanawha,1070387,,2013,Point,-81.37419999991013,38.275599999930314
Feature,4609227,Double Camp No. 1,Wyoming,271,,2013,Point,-81.76110000001866,37.63280000027558
Feature,4609230,Winchester Mine,Kanawha,1013890,,2013,Point,-81.46440000018364,38.0583000000475
Feature,4609246,Midland Trail Surface Mine No.,Greenbrier,141990,,2013,Point,-80.55220000019821,38.02110000025519
Feature,4609257,No. 17,Mcdowell,57603,,2013,Point,-81.82472199963014,37.47555499981092
Feature,4609258,Peerless Rachel Mine,Boone,752283,,2013,Point,-81.57833299978343,38.126943999778256
Feature,4609261,Mine No. 39,Mcdowell,563150,,2013,Point,-81.39250000007615,37.33329999983028
Feature,4609266,Hominy Creek Mine,Nicholas,230332,,2013,Point,-80.72360000000089,38.157200000276816
Feature,4609271,Mine No 3,Mcdowell,56048,,2013,Point,-81.6877999997954,37.33469999996639
Feature,4609272,Lower Alma No 6,Mingo,68485,,2013,Point,-81.98888800029879,37.59444399966165
Feature,4609277,Alma No 1 Deep Mine,Mingo,493534,,2013,Point,-82.3097220002164,37.75138799982976
Feature,4609279,No. 3-A Mine,Mingo,4872,,2013,Point,-81.95360000021894,37.63829999969814
Feature,4609280,Dingess Chilton Mine,Logan,49022,,2013,Point,-81.70939999978522,37.77359999991897
Feature,4609285,Briar Mountain Surface Mine,Kanawha,415210,,2013,Point,-81.41940000005515,38.036700000287915
Feature,4609286,Mine No 6,Boone,1009909,,2013,Point,-81.76250000013445,38.1606000003375
Feature,4609287,Kepler Sewell Mine,Wyoming,51379,,2013,Point,-81.57166600018874,37.57249999982963
Feature,4609292,Buck Lilly Surface Mine,Greenbrier,3100,,2013,Point,-80.60560000012312,38.0175000000129
Feature,4609293,Hunter Peerless Mine,Boone,363390,,2013,Point,-81.49110000014609,38.000800000313355
Feature,4609296,Mine No. 2,Kanawha,286758,,2013,Point,-81.45972199998538,38.35277700024631
Feature,4609297,Bc No. 1 Deep Mine,Kanawha,1113357,,2013,Point,-81.45859999970394,38.35220000010397
Feature,4609298,Mine No. 40,Mcdowell,221951,,2013,Point,-81.53940000009834,37.34810000016536
Feature,4609299,Cedar Grove #1 Mine,Logan,465789,,2013,Point,-81.91169999989768,37.79889999977729
Feature,4609300,Redhawk Surface Mine,Mcdowell,153496,,2013,Point,-81.63470000034447,37.272499999684975
Feature,4609301,Still Run No 3,Wyoming,216740,,2013,Point,-81.43309999984073,37.58220000013827
Feature,4609302,Arco No. 1 Mine,Marion,1659,,2013,Point,-80.2158000002239,39.473600000139406
Feature,4609311,Mine No. 1,Mercer,251128,,2013,Point,-81.26889999973524,37.38860000022648
Feature,4609319,Lower War Eagle,Wyoming,632066,,2013,Point,-81.72720000035905,37.73439999986456
Feature,4609321,No 34 Auger,Letcher,2131,,2013,Point,-82.8773100268032,37.166944000192075
Feature,4609325,Fork Creek No 10 Mine,Boone,537100,,2013,Point,-81.77829999964457,38.22889999973221
Feature,4609330,Nichol Auger Mine,Haskell,19470,,2013,Point,-81.06972200006962,38.3911109996705
Feature,4609340,Horse Creek No. 2,Mcdowell,9207,,2013,Point,-81.85555499999279,37.45749999973004
Feature,4609345,Remining #3,Mingo,143443,,2013,Point,-82.10277700041597,37.6027770000672
Feature,4609348,Horse Creek No 1,Mcdowell,180176,,2013,Point,-81.85139999985128,37.44780000013912
Feature,4609353,Jackson Bridge 1,Webster,247246,,2013,Point,-80.65833300005124,38.54472199971425
Feature,4609362,Mine No. 5,Mingo,132564,,2013,Point,-82.19583300009923,37.79722200008382
Feature,4609363,Rolling S Augering Mine No. 1,Wyoming,17300,,2013,Point,-81.62809999979862,37.61279999988602
Feature,4609369,Bismarck  Mine,Grant,304,,2013,Point,-79.25639999992805,39.270600000202506
Feature,4609370,Highwall Miner # 57,Martin,186083,,2013,Point,-81.94554199983098,38.948824999829554
Feature,4609378,Mine No. 42,Mcdowell,177908,,2013,Point,-81.44830000019955,37.40029999986155
Feature,4609379,Long Flame No. 3,Boone,30829,,2013,Point,-81.84166600006132,38.28194400031966
Feature,4609380,Beacon Knob Mine,Tucker,15537,,2013,Point,-79.39579999977909,39.17920000014655
Feature,4609383,Mine No 1,Logan,9725,,2013,Point,-82.00190000017119,37.914699999766874
Feature,4609386,Quarry No 2,Mcdowell,2082,,2013,Point,-81.54280000037953,37.32529999999744
Feature,4609387,Lower War Eagle Mine,Mcdowell,256905,,2013,Point,-81.87111100000376,37.50166599985779
Feature,4609395,Dry Branch Surface Mine,Mcdowell,278040,,2013,Point,-81.4300000000335,37.35611100023128
Feature,4609400,Opus Mine,Kanawha,20268,,2013,Point,-81.52250000004808,38.1633
Feature,4609407,Rager Surface Mine,Taylor,494,,2013,Point,-80.0997000000541,39.29359999971575
Feature,4609408,Laurita Surface Mine,Monongalia,25022,,2013,Point,-80.06527700033776,39.55194399980479
Feature,4609409,Shm 12-66,Raleigh,213306,,2013,Point,-82.13331043778419,37.81443836697887
Feature,4609420,Ike Fork 5 Block Deep Mine,Nicholas,4358,,2013,Point,-80.98944399990704,38.374722000060515
Feature,4609424,Mt-34 Underground Mine,Mingo,19953,,2013,Point,-82.29444400003979,37.72361100035048
Feature,4609426,Garland Surface Mine,Mcdowell,25666,,2013,Point,-81.76861100006045,37.39999999981213
Feature,4609427,Eagle 3,Wyoming,124255,,2013,Point,-81.49138800002616,37.773611000197775
Feature,4609428,No. 10,Wayne,116383,,2013,Point,-82.25138800000022,38.01805500000948
Feature,4609431,Spice Creek Strip,Mcdowell,8285,,2013,Point,-81.5219440003794,37.31388800004951
Feature,4609440,Rock Camp Surface No. 1,Nicholas,27716,,2013,Point,-80.91555500040312,38.282777000092736
Feature,4609448,Blue Knob Surface Mine,Greenbrier,162636,,2013,Point,-80.4825000002727,38.12166599982875
Feature,4609455,Sewell Mine R,Mcdowell,48745,,2013,Point,-81.70750000007722,37.32499999998808
Feature,4609468,No. 3b Mine,Mingo,30534,,2013,Point,-81.9341660000759,37.65750000006898
Feature,4609470,No. 11,Wayne,52860,,2013,Point,-82.287221999703,38.02722199971246
Feature,4609481,Red Ash Highwall Mine #1,Mcdowell,684,,2013,Point,-180,-90
Feature,4800083,Wyodak Mine,Campbell,4285445,,2013,Point,-105.38000000004337,44.3200000001404
Feature,4800086,Kemmerer Mine,Lincoln,4639135,,2013,Point,-110.61809999982556,41.75719999986332
Feature,4800677,Jim Bridger Mine,Sweetwater,785984,,2013,Point,-108.64859999998143,41.72079999982066
Feature,4800732,Belle Ayr Mine,Campbell,18258922,,2013,Point,-105.41999999975832,44.0797000002966
Feature,4800977,Black Thunder,Campbell,100687876,,2013,Point,-105.3066999998201,43.68250000018873
Feature,4800992,Cordero Mine,Campbell,36670450,,2013,Point,-105.36969999964066,44.0177999997047
Feature,4800993,Rawhide Mine,Campbell,14246329,,2013,Point,-105.51249999977291,44.42110000007096
Feature,4800995,Grass Creek Mine,Hot Springs,26587,,2013,Point,-108.69440000017607,43.92330000000288
Feature,4801034,Caballo Mine,Campbell,8979111,,2013,Point,-105.39060000002173,44.148899999813786
Feature,4801078,Eagle Butte Mine,Campbell,19904433,,2013,Point,-105.49559999972264,44.365799999890996
Feature,4801180,Black Butte And Leucite Hills,Sweetwater,3657036,,2013,Point,-108.66670000013093,41.618900000056634
Feature,4801200,Buckskin Mine,Campbell,15023906,,2013,Point,-105.54190000040782,44.47749999981497
Feature,4801215,Coal Creek Mine,Campbell,8522265,,2013,Point,-105.29309999959364,43.97080000020489
Feature,4801337,Antelope Coal Mine,Converse,31354248,,2013,Point,-105.35330000008092,43.47609999978995
Feature,4801353,North Antelope Rochelle Mine,Campbell,111005549,,2013,Point,-105.25670000017641,43.53530000012438
Feature,4801429,Dry Fork Mine,Campbell,5433936,,2013,Point,-105.44889999990271,44.36189999977325
Feature,4801645,Addcar System 18 Hwm Serial No,Rio Blanco,350060,,2013,Point,-107.78333300034278,40.29999999996349
Feature,4801646,Bridger Underground Coal Mine,Sweetwater,4442616,,2013,Point,-108.79810000021864,41.84220000009658
Feature,5000030,Usibelli,Fairbanks North Star,1631584,,2013,Point,-148.96611100023108,63.85694400007677
