type,properties/plant_code,properties/PLANT_NAME,properties/UTILITY_ID,properties/UTILITY_NA,properties/primary_fu,total_cap,properties/cap_coal,properties/cap_ng,properties/cap_pet,properties/cap_otherf,properties/cap_nuc,properties/cap_bio,properties/cap_geo,properties/cap_hydro,properties/cap_pump,properties/cap_solar,properties/cap_wind,properties/cap_wood,properties/cap_other,properties/Capacity_b,properties/producer_t,properties/Source,properties/PrimaryFue,geometry/type,lon,lat
Feature,236,Drum 2,14328,Pacific Gas & Electric Co,HYC,49.5,0,0,0,,0,,,49.5,0,0,0,,,Hydro = 49.5 MW,Electric Utility,EIA,Hydroelectric,Point,-120.76704599974983,39.25738800016188
Feature,237,Dutch Flat,14328,Pacific Gas & Electric Co,HYC,22,0,0,0,,0,,,22,0,0,0,,,Hydro = 22 MW,Electric Utility,EIA,Hydroelectric,Point,-120.83558699958398,39.21698499976596
Feature,238,El Dorado,25915,El Dorado Irrigation District,HYC,20.6,0,0,0,,0,,,20.6,0,0,0,,,Hydro = 20.6 MW,Electric Utility,EIA,Hydroelectric,Point,-120.61915200039105,38.793574000209965
Feature,239,Electra,14328,Pacific Gas & Electric Co,HYC,98,0,0,0,,0,,,98,0,0,0,,,Hydro = 98 MW,Electric Utility,EIA,Hydroelectric,Point,-120.66990100004729,38.330984999944214
Feature,240,Haas,14328,Pacific Gas & Electric Co,HYC,144,0,0,0,,0,,,144,0,0,0,,,Hydro = 144 MW,Electric Utility,EIA,Hydroelectric,Point,-119.02025000010669,36.92742400026395
Feature,241,Halsey,14328,Pacific Gas & Electric Co,HYC,11,0,0,0,,0,,,11,0,0,0,,,Hydro = 11 MW,Electric Utility,EIA,Hydroelectric,Point,-121.0419320002331,38.956984999846824
Feature,242,Hamilton Branch,14328,Pacific Gas & Electric Co,HYC,4.8,0,0,0,,0,,,4.8,0,0,0,,,Hydro = 4.8 MW,Electric Utility,EIA,Hydroelectric,Point,-121.08947899997486,40.268711999660034
Feature,243,Hat Creek 1,14328,Pacific Gas & Electric Co,HYC,8.5,0,0,0,,0,,,8.5,0,0,0,,,Hydro = 8.5 MW,Electric Utility,EIA,Hydroelectric,Point,-121.54446200015816,40.92929700021475
Feature,244,Hat Creek 2,14328,Pacific Gas & Electric Co,HYC,8.5,0,0,0,,0,,,8.5,0,0,0,,,Hydro = 8.5 MW,Electric Utility,EIA,Hydroelectric,Point,-121.54865699958434,40.960675000319696
Feature,246,Humboldt Bay,14328,Pacific Gas & Electric Co,NG,163.4,0,163.4,0,,0,,,0,0,0,0,,,Natural Gas = 163.4 MW,Electric Utility,EIA,Natural Gas,Point,-124.2103000001819,40.74149999972763
Feature,248,Inskip,14328,Pacific Gas & Electric Co,HYC,8,0,0,0,,0,,,8,0,0,0,,,Hydro = 8 MW,Electric Utility,EIA,Hydroelectric,Point,-121.96550200012581,40.400988000150576
Feature,249,James B Black,14328,Pacific Gas & Electric Co,HYC,172,0,0,0,,0,,,172,0,0,0,,,Hydro = 172 MW,Electric Utility,EIA,Hydroelectric,Point,-121.97518200038743,40.9922949998289
Feature,250,Kerckhoff,14328,Pacific Gas & Electric Co,HYC,25.2,0,0,0,,0,,,25.2,0,0,0,,,Hydro = 25.2 MW,Electric Utility,EIA,Hydroelectric,Point,-119.55282599984871,37.09248600017072
Feature,253,Kilarc,14328,Pacific Gas & Electric Co,HYC,3.2,0,0,0,,0,,,3.2,0,0,0,,,Hydro = 3.2 MW,Electric Utility,EIA,Hydroelectric,Point,-121.87325300018144,40.6778270003402
Feature,254,Kings River,14328,Pacific Gas & Electric Co,HYC,52,0,0,0,,0,,,52,0,0,0,,,Hydro = 52 MW,Electric Utility,EIA,Hydroelectric,Point,-119.15877700009665,36.888166000287015
Feature,255,Lime Saddle,14328,Pacific Gas & Electric Co,HYC,2,0,0,0,,0,,,2,0,0,0,,,Hydro = 2 MW,Electric Utility,EIA,Hydroelectric,Point,-121.57095999955591,39.69875500002542
Feature,258,Merced Falls,14328,Pacific Gas & Electric Co,HYC,3.5,0,0,0,,0,,,3.5,0,0,0,,,Hydro = 3.5 MW,Electric Utility,EIA,Hydroelectric,Point,-120.32990499997318,37.52301000019006
Feature,260,Dynegy Moss Landing Power Plant,54802,Dynegy -Moss Landing LLC,NG,2529,0,2529,0,,0,,,0,0,0,0,,,Natural Gas = 2529 MW,IPP,EIA,Natural Gas,Point,-121.78224100014619,36.804836999953984
Feature,261,Murphys,19586,Utica Water & Power Authority,HYC,1.7,0,0,0,,0,,,1.7,0,0,0,,,Hydro = 1.7 MW,IPP,EIA,Hydroelectric,Point,-120.4463959999552,38.14709299966875
Feature,262,Narrows,14328,Pacific Gas & Electric Co,HYC,12,0,0,0,,0,,,12,0,0,0,,,Hydro = 12 MW,Electric Utility,EIA,Hydroelectric,Point,-121.2717409996967,39.23640000001373
Feature,264,Phoenix,14328,Pacific Gas & Electric Co,HYC,2,0,0,0,,0,,,2,0,0,0,,,Hydro = 2 MW,Electric Utility,EIA,Hydroelectric,Point,-120.32653700037733,38.03210299970708
Feature,265,Pit 1,14328,Pacific Gas & Electric Co,HYC,61,0,0,0,,0,,,61,0,0,0,,,Hydro = 61 MW,Electric Utility,EIA,Hydroelectric,Point,-121.49824299966384,40.99083999994297
Feature,266,Pit 3,14328,Pacific Gas & Electric Co,HYC,69.9,0,0,0,,0,,,69.9,0,0,0,,,Hydro = 69.9 MW,Electric Utility,EIA,Hydroelectric,Point,-121.74813899992189,40.997447999884514
Feature,267,Pit 4,14328,Pacific Gas & Electric Co,HYC,95,0,0,0,,0,,,95,0,0,0,,,Hydro = 95 MW,Electric Utility,EIA,Hydroelectric,Point,-121.84943999959087,40.98636100027926
Feature,268,Pit 5,14328,Pacific Gas & Electric Co,HYC,160,0,0,0,,0,,,160,0,0,0,,,Hydro = 160 MW,Electric Utility,EIA,Hydroelectric,Point,-121.97759400028148,40.98619699979503
Feature,269,Pit 6,14328,Pacific Gas & Electric Co,HYC,80,0,0,0,,0,,,80,0,0,0,,,Hydro = 80 MW,Electric Utility,EIA,Hydroelectric,Point,-121.99290599989497,40.92256800020168
Feature,270,Pit 7,14328,Pacific Gas & Electric Co,HYC,113,0,0,0,,0,,,113,0,0,0,,,Hydro = 113 MW,Electric Utility,EIA,Hydroelectric,Point,-121.99079799977453,40.84746200009229
Feature,271,Pittsburg Power,12631,NRG Delta LLC,NG,1311,0,1311,0,,0,,,0,0,0,0,,,Natural Gas = 1311 MW,IPP,EIA,Natural Gas,Point,-121.89446900003166,38.03916800000349
Feature,272,Poe,14328,Pacific Gas & Electric Co,HYC,120,0,0,0,,0,,,120,0,0,0,,,Hydro = 120 MW,Electric Utility,EIA,Hydroelectric,Point,-121.46981399969765,39.72289199968927
Feature,274,Potter Valley,14328,Pacific Gas & Electric Co,HYC,9.2,0,0,0,,0,,,9.2,0,0,0,,,Hydro = 9.2 MW,Electric Utility,EIA,Hydroelectric,Point,-123.12793399992995,39.36178599991233
Feature,275,Rock Creek,14328,Pacific Gas & Electric Co,HYC,121,0,0,0,,0,,,121,0,0,0,,,Hydro = 121 MW,Electric Utility,EIA,Hydroelectric,Point,-121.3452259998679,39.90520999988152
Feature,276,San Joaquin 2,14328,Pacific Gas & Electric Co,HYC,3.2,0,0,0,,0,,,3.2,0,0,0,,,Hydro = 3.2 MW,Electric Utility,EIA,Hydroelectric,Point,-119.49750799977417,37.20323300032599
Feature,277,San Joaquin 3,14328,Pacific Gas & Electric Co,HYC,4.2,0,0,0,,0,,,4.2,0,0,0,,,Hydro = 4.2 MW,Electric Utility,EIA,Hydroelectric,Point,-119.51935200016145,37.25371800021642
Feature,279,Salt Springs,14328,Pacific Gas & Electric Co,HYC,44,0,0,0,,0,,,44,0,0,0,,,Hydro = 44 MW,Electric Utility,EIA,Hydroelectric,Point,-120.21810999973272,38.49791399991089
Feature,280,South,14328,Pacific Gas & Electric Co,HYC,7,0,0,0,,0,,,7,0,0,0,,,Hydro = 7 MW,Electric Utility,EIA,Hydroelectric,Point,-121.87918599983217,40.39539600021013
Feature,281,Spaulding 1,14328,Pacific Gas & Electric Co,HYC,7,0,0,0,,0,,,7,0,0,0,,,Hydro = 7 MW,Electric Utility,EIA,Hydroelectric,Point,-120.64480700006493,39.324613000106666
Feature,282,Spaulding 2,14328,Pacific Gas & Electric Co,HYC,4.4,0,0,0,,0,,,4.4,0,0,0,,,Hydro = 4.4 MW,Electric Utility,EIA,Hydroelectric,Point,-120.64537500032752,39.324591999983625
Feature,283,Spaulding 3,14328,Pacific Gas & Electric Co,HYC,5.8,0,0,0,,0,,,5.8,0,0,0,,,Hydro = 5.8 MW,Electric Utility,EIA,Hydroelectric,Point,-120.63546699956198,39.337678999738046
Feature,284,Spring Gap,14328,Pacific Gas & Electric Co,HYC,7,0,0,0,,0,,,7,0,0,0,,,Hydro = 7 MW,Electric Utility,EIA,Hydroelectric,Point,-120.11167999977879,38.18652999966383
Feature,285,Stanislaus,14328,Pacific Gas & Electric Co,HYC,91,0,0,0,,0,,,91,0,0,0,,,Hydro = 91 MW,Electric Utility,EIA,Hydroelectric,Point,-120.37032499981268,38.13904800010037
Feature,286,Geysers Unit 5-20,7160,Geysers Power Co LLC,GEO,770,0,0,0,,0,,770,0,0,0,0,,,Geothermal = 770 MW,IPP,EIA,Geothermal,Point,-122.74499999981703,38.7769999997928
Feature,287,Tiger Creek,14328,Pacific Gas & Electric Co,HYC,58,0,0,0,,0,,,58,0,0,0,,,Hydro = 58 MW,Electric Utility,EIA,Hydroelectric,Point,-120.49264499968841,38.449290999919356
Feature,289,Tule River,14328,Pacific Gas & Electric Co,HYC,6.4,0,0,0,,0,,,6.4,0,0,0,,,Hydro = 6.4 MW,Electric Utility,EIA,Hydroelectric,Point,-118.70710399978284,36.16307599987675
Feature,290,Volta 1,14328,Pacific Gas & Electric Co,HYC,9,0,0,0,,0,,,9,0,0,0,,,Hydro = 9 MW,Electric Utility,EIA,Hydroelectric,Point,-121.86708000033114,40.459111000052076
Feature,291,West Point,14328,Pacific Gas & Electric Co,HYC,14.5,0,0,0,,0,,,14.5,0,0,0,,,Hydro = 14.5 MW,Electric Utility,EIA,Hydroelectric,Point,-120.54957200011611,38.42089799999212
Feature,292,Wise,14328,Pacific Gas & Electric Co,HYC,17.2,0,0,0,,0,,,17.2,0,0,0,,,Hydro = 17.2 MW,Electric Utility,EIA,Hydroelectric,Point,-121.09852499985165,38.88986200013098
Feature,293,A G Wishon,14328,Pacific Gas & Electric Co,HYC,20,0,0,0,,0,,,20,0,0,0,,,Hydro = 20 MW,Electric Utility,EIA,Hydroelectric,Point,-119.50472400026317,37.151049999741296
Feature,294,Copco 1,14354,PacifiCorp,HYC,26.4,0,0,0,,0,,,26.4,0,0,0,,,Hydro = 26.4 MW,Electric Utility,EIA,Hydroelectric,Point,-122.33531700023617,41.9789139996725
Feature,295,Copco 2,14354,PacifiCorp,HYC,35.6,0,0,0,,0,,,35.6,0,0,0,,,Hydro = 35.6 MW,Electric Utility,EIA,Hydroelectric,Point,-122.35812700037097,41.97571599975191
Feature,296,Fall Creek,14354,PacifiCorp,HYC,1.9,0,0,0,,0,,,1.9,0,0,0,,,Hydro = 1.9 MW,Electric Utility,EIA,Hydroelectric,Point,-122.36045499970113,41.985605000005975
Feature,297,Iron Gate,14354,PacifiCorp,HYC,18.8,0,0,0,,0,,,18.8,0,0,0,,,Hydro = 18.8 MW,Electric Utility,EIA,Hydroelectric,Point,-122.43678000028689,41.93298099997373
Feature,298,Limestone,54888,NRG Texas Power LLC,COAL,1689,1689,0,0,,0,,,0,0,0,0,,,Coal = 1689 MW,IPP,EIA,Coal,Point,-96.25250000018353,31.421899999747748
Feature,299,Blundell,14354,PacifiCorp,GEO,34,0,0,0,,0,,34,0,0,0,0,,,Geothermal = 34 MW,Electric Utility,EIA,Geothermal,Point,-112.85329999963578,38.48889999972665
Feature,301,El Cajon,13960,NRG Cabrillo Power Ops Inc,NG,16,0,16,0,,0,,,0,0,0,0,,,Natural Gas = 16 MW,IPP,EIA,Natural Gas,Point,-116.97220000027885,32.79580000023118
Feature,302,Encina,13960,NRG Cabrillo Power Ops Inc,NG,964,0,964,0,,0,,,0,0,0,0,,,Natural Gas = 964 MW,IPP,EIA,Natural Gas,Point,-117.33639999985745,33.13610000035789
Feature,303,Kearny,13960,NRG Cabrillo Power Ops Inc,NG,136,0,136,0,,0,,,0,0,0,0,,,Natural Gas = 136 MW,IPP,EIA,Natural Gas,Point,-117.1338000001693,32.83400000035838
Feature,305,Miramar,13960,NRG Cabrillo Power Ops Inc,NG,36,0,36,0,,0,,,0,0,0,0,,,Natural Gas = 36 MW,IPP,EIA,Natural Gas,Point,-117.16640000017055,32.876100000339534
Feature,313,Green Lake,17271,City & Borough of Sitka - (AK),HYC,18.6,0,0,0,,0,,,18.6,0,0,0,,,Hydro = 18.6 MW,Electric Utility,EIA,Hydroelectric,Point,-135.1227500001185,56.98628399986891
Feature,314,Drop 5,9216,Imperial Irrigation District,HYC,3.6,0,0,0,,0,,,3.6,0,0,0,,,Hydro = 3.6 MW,Electric Utility,EIA,Hydroelectric,Point,-115.39202599978272,32.673096999727264
Feature,315,AES Alamitos LLC,22148,AES Alamitos LLC,NG,1997,0,1997,0,,0,,,0,0,0,0,,,Natural Gas = 1997 MW,IPP,EIA,Natural Gas,Point,-118.10089999975452,33.76879999987768
Feature,316,Sepulveda Canyon,12397,Metropolitan Water District of S CA,HYC,8.5,0,0,0,,0,,,8.5,0,0,0,,,Hydro = 8.5 MW,Electric Utility,EIA,Hydroelectric,Point,-118.47949999962577,34.09689999996333
Feature,317,Big Creek 1,17609,Southern California Edison Co,HYC,88.4,0,0,0,,0,,,88.4,0,0,0,,,Hydro = 88.4 MW,Electric Utility,EIA,Hydroelectric,Point,-119.23960000005725,37.20419999969412
Feature,318,Big Creek 2,17609,Southern California Edison Co,HYC,66.6,0,0,0,,0,,,66.6,0,0,0,,,Hydro = 66.6 MW,Electric Utility,EIA,Hydroelectric,Point,-119.30689999978426,37.199999999799886
Feature,319,Big Creek 3,17609,Southern California Edison Co,HYC,173.5,0,0,0,,0,,,173.5,0,0,0,,,Hydro = 173.5 MW,Electric Utility,EIA,Hydroelectric,Point,-119.38662300010309,37.1485170000543
Feature,320,Big Creek 4,17609,Southern California Edison Co,HYC,100,0,0,0,,0,,,100,0,0,0,,,Hydro = 100 MW,Electric Utility,EIA,Hydroelectric,Point,-119.48980000008889,37.13900000026005
Feature,321,Big Creek 8,17609,Southern California Edison Co,HYC,70.8,0,0,0,,0,,,70.8,0,0,0,,,Hydro = 70.8 MW,Electric Utility,EIA,Hydroelectric,Point,-119.32889999980716,37.2095999999634
Feature,322,Big Creek 2A,17609,Southern California Edison Co,HYC,100,0,0,0,,0,,,100,0,0,0,,,Hydro = 100 MW,Electric Utility,EIA,Hydroelectric,Point,-119.30681000027091,37.20006200016658
Feature,323,Bishop Creek 2,17609,Southern California Edison Co,HYC,7.3,0,0,0,,0,,,7.3,0,0,0,,,Hydro = 7.3 MW,Electric Utility,EIA,Hydroelectric,Point,-118.57333899965676,37.27358100027392
Feature,324,Bishop Creek 3,17609,Southern California Edison Co,HYC,7.9,0,0,0,,0,,,7.9,0,0,0,,,Hydro = 7.9 MW,Electric Utility,EIA,Hydroelectric,Point,-118.53195700026768,37.30196200010263
Feature,325,Bishop Creek 4,17609,Southern California Edison Co,HYC,8,0,0,0,,0,,,8,0,0,0,,,Hydro = 8 MW,Electric Utility,EIA,Hydroelectric,Point,-118.5017139999089,37.32303499974376
Feature,326,Bishop Creek 5,17609,Southern California Edison Co,HYC,3.8,0,0,0,,0,,,3.8,0,0,0,,,Hydro = 3.8 MW,Electric Utility,EIA,Hydroelectric,Point,-118.47969999964232,37.33440000034806
Feature,327,Bishop Creek 6,17609,Southern California Edison Co,HYC,1.6,0,0,0,,0,,,1.6,0,0,0,,,Hydro = 1.6 MW,Electric Utility,EIA,Hydroelectric,Point,-118.46279999959206,37.34990000005102
Feature,328,Borel,17609,Southern California Edison Co,HYC,10.6,0,0,0,,0,,,10.6,0,0,0,,,Hydro = 10.6 MW,Electric Utility,EIA,Hydroelectric,Point,-118.52480400042619,35.588069000109925
Feature,329,Coolwater,15908,NRG California South LP,NG,636,0,636,0,,0,,,0,0,0,0,,,Natural Gas = 636 MW,IPP,EIA,Natural Gas,Point,-116.85389999992711,34.86059999983927
Feature,330,El Segundo Power,13584,NRG El Segundo Operations Inc,NG,335,0,335,0,,0,,,0,0,0,0,,,Natural Gas = 335 MW,IPP,EIA,Natural Gas,Point,-118.4241720004038,33.909803999939705
Feature,331,Etiwanda Generating Station,15908,NRG California South LP,NG,640,0,640,0,,0,,,0,0,0,0,,,Natural Gas = 640 MW,IPP,EIA,Natural Gas,Point,-117.52662999955558,34.0911800001415
Feature,332,Fontana,17609,Southern California Edison Co,HYC,2.8,0,0,0,,0,,,2.8,0,0,0,,,Hydro = 2.8 MW,Electric Utility,EIA,Hydroelectric,Point,-117.3971190002035,34.155161999798224
Feature,335,AES Huntington Beach LLC,23693,AES Huntington Beach LLC,NG,451.6,0,451.6,0,,0,,,0,0,0,0,,,Natural Gas = 451.6 MW,IPP,EIA,Natural Gas,Point,-117.9792000000199,33.643899999957
Feature,336,Kaweah 2,17609,Southern California Edison Co,HYC,1.8,0,0,0,,0,,,1.8,0,0,0,,,Hydro = 1.8 MW,Electric Utility,EIA,Hydroelectric,Point,-118.87988000031018,36.46132600034817
Feature,337,Kaweah 1,17609,Southern California Edison Co,HYC,2.1,0,0,0,,0,,,2.1,0,0,0,,,Hydro = 2.1 MW,Electric Utility,EIA,Hydroelectric,Point,-118.86202299983493,36.465066000146514
Feature,338,Kaweah 3,17609,Southern California Edison Co,HYC,4.5,0,0,0,,0,,,4.5,0,0,0,,,Hydro = 4.5 MW,Electric Utility,EIA,Hydroelectric,Point,-118.83564500008777,36.486059000209806
Feature,339,Kern River 3,17609,Southern California Edison Co,HYC,40.2,0,0,0,,0,,,40.2,0,0,0,,,Hydro = 40.2 MW,Electric Utility,EIA,Hydroelectric,Point,-118.43623299969899,35.77618499963759
Feature,340,Kern River 1,17609,Southern California Edison Co,HYC,26.4,0,0,0,,0,,,26.4,0,0,0,,,Hydro = 26.4 MW,Electric Utility,EIA,Hydroelectric,Point,-118.77958999969627,35.46030300022579
Feature,341,Long Beach Generation LLC,13584,NRG El Segundo Operations Inc,NG,260,0,260,0,,0,,,0,0,0,0,,,Natural Gas = 260 MW,IPP,EIA,Natural Gas,Point,-118.2247999996711,33.76409999977145
Feature,342,Lundy,17609,Southern California Edison Co,HYC,3,0,0,0,,0,,,3,0,0,0,,,Hydro = 3 MW,Electric Utility,EIA,Hydroelectric,Point,-119.17201499992485,38.042728999684336
Feature,344,Mammoth Pool,17609,Southern California Edison Co,HYC,160,0,0,0,,0,,,160,0,0,0,,,Hydro = 160 MW,Electric Utility,EIA,Hydroelectric,Point,-119.33798300039219,37.220301999670596
Feature,345,Mandalay,15908,NRG California South LP,NG,560,0,560,0,,0,,,0,0,0,0,,,Natural Gas = 560 MW,IPP,EIA,Natural Gas,Point,-119.25109999966091,34.20669999965419
Feature,350,Ormond Beach,15908,NRG California South LP,NG,1516,0,1516,0,,0,,,0,0,0,0,,,Natural Gas = 1516 MW,IPP,EIA,Natural Gas,Point,-119.16890000004902,34.129199999830455
Feature,353,Poole,17609,Southern California Edison Co,HYC,10.9,0,0,0,,0,,,10.9,0,0,0,,,Hydro = 10.9 MW,Electric Utility,EIA,Hydroelectric,Point,-119.21610000035946,37.944237000283266
Feature,354,Portal,17609,Southern California Edison Co,HYC,10.8,0,0,0,,0,,,10.8,0,0,0,,,Hydro = 10.8 MW,Electric Utility,EIA,Hydroelectric,Point,-119.1589360001053,37.257044999652194
Feature,356,AES Redondo Beach LLC,22484,AES Redondo Beach LLC,NG,1310,0,1310,0,,0,,,0,0,0,0,,,Natural Gas = 1310 MW,IPP,EIA,Natural Gas,Point,-118.39500000027284,33.85039999972352
Feature,357,Rush Creek,17609,Southern California Edison Co,HYC,11,0,0,0,,0,,,11,0,0,0,,,Hydro = 11 MW,Electric Utility,EIA,Hydroelectric,Point,-119.1232839999774,37.76695400007501
Feature,358,Mountainview Generating Station,17609,Southern California Edison Co,NG,972,0,972,0,,0,,,0,0,0,0,,,Natural Gas = 972 MW,Electric Utility,EIA,Natural Gas,Point,-117.24180000011835,34.08180000009748
Feature,361,Santa Ana 1,17609,Southern California Edison Co,HYC,3.2,0,0,0,,0,,,3.2,0,0,0,,,Hydro = 3.2 MW,Electric Utility,EIA,Hydroelectric,Point,-117.0584810004124,34.14522000013973
Feature,363,Santa Ana 3,17609,Southern California Edison Co,HYC,3.1,0,0,0,,0,,,3.1,0,0,0,,,Hydro = 3.1 MW,Electric Utility,EIA,Hydroelectric,Point,-117.09909100022273,34.10724499965569
Feature,365,Tule River,17609,Southern California Edison Co,HYC,2.6,0,0,0,,0,,,2.6,0,0,0,,,Hydro = 2.6 MW,Electric Utility,EIA,Hydroelectric,Point,-118.78886800027495,36.13567999974372
Feature,371,Columbia Generating Station,20160,Energy Northwest,NUC,1132,0,0,0,,1132,,,0,0,0,0,,,Nuclear = 1132 MW,Electric Utility,EIA,Nuclear,Point,-119.33390000022068,46.471099999705054
Feature,376,Pardee,5571,East Bay Municipal Util Dist,HYC,27.7,0,0,0,,0,,,27.7,0,0,0,,,Hydro = 27.7 MW,Electric Utility,EIA,Hydroelectric,Point,-120.85069999990415,38.25690000034421
Feature,377,Grayson,7294,City of Glendale - (CA),NG,256,0,158,0,,0,98,,0,0,0,0,,,Natural Gas = 158 MW  Biomass = 98 MW,Electric Utility,EIA,Natural Gas,Point,-118.278199999596,34.15559999984774
Feature,378,Prairie River,12647,Minnesota Power Inc,HYC,0.6,0,0,0,,0,,,0.6,0,0,0,,,Hydro = 0.6 MW,Electric Utility,EIA,Hydroelectric,Point,-93.49826600023313,47.28720600001146
Feature,380,Dion R Holm,16612,City & County of San Francisco,HYC,156.8,0,0,0,,0,,,156.8,0,0,0,,,Hydro = 156.8 MW,Electric Utility,EIA,Hydroelectric,Point,-119.96749999962225,37.896648999846775
Feature,381,Moccasin,16612,City & County of San Francisco,HYC,100,0,0,0,,0,,,100,0,0,0,,,Hydro = 100 MW,Electric Utility,EIA,Hydroelectric,Point,-120.2992540000837,37.80938799975288
Feature,382,R C Kirkwood,16612,City & County of San Francisco,HYC,115.5,0,0,0,,0,,,115.5,0,0,0,,,Hydro = 115.5 MW,Electric Utility,EIA,Hydroelectric,Point,-119.95323300029729,37.8776670000792
Feature,384,Joliet 29,12384,Midwest Generations EME LLC,COAL,1036,1036,0,0,,0,,,0,0,0,0,,,Coal = 1036 MW,IPP,EIA,Coal,Point,-88.12382700004908,41.49463599992301
Feature,385,Drop 2,9216,Imperial Irrigation District,HYC,8,0,0,0,,0,,,8,0,0,0,,,Hydro = 8 MW,Electric Utility,EIA,Hydroelectric,Point,-115.03097500041515,32.70543499994239
Feature,386,Drop 3,9216,Imperial Irrigation District,HYC,8.9,0,0,0,,0,,,8.9,0,0,0,,,Hydro = 8.9 MW,Electric Utility,EIA,Hydroelectric,Point,-115.12610300023383,32.70542800034556
Feature,387,Drop 4,9216,Imperial Irrigation District,HYC,20,0,0,0,,0,,,20,0,0,0,,,Hydro = 20 MW,Electric Utility,EIA,Hydroelectric,Point,-115.21906699985558,32.70534099969511
Feature,388,Pilot Knob,9216,Imperial Irrigation District,HYC,0,0,0,0,,0,,,0,0,0,0,,,,Electric Utility,EIA,Hydroelectric,Point,-114.71385800007279,32.73664200037762
Feature,389,El Centro,9216,Imperial Irrigation District,NG,325.3,0,325.3,0,,0,,,0,0,0,0,,,Natural Gas = 325.3 MW,Electric Utility,EIA,Natural Gas,Point,-115.54000000040575,32.80222199968522
Feature,390,Solomon Gulch,4329,"Copper Valley Elec Assn, Inc",HYC,12,0,0,0,,0,,,12,0,0,0,,,Hydro = 12 MW,Electric Utility,EIA,Hydroelectric,Point,-146.30330000021968,61.08279999981053
Feature,391,Big Pine,11208,Los Angeles Department of Water & Power,HYC,3,0,0,0,,0,,,3,0,0,0,,,Hydro = 3 MW,Electric Utility,EIA,Hydroelectric,Point,-118.3240750001337,37.14279500013916
Feature,392,Castaic,11208,Los Angeles Department of Water & Power,HPS,1631,0,0,0,,0,,,56,1575,0,0,,,Hydro = 56 MW  Pumped Storage = 1575 MW,Electric Utility,EIA,Pumped Storage,Point,-118.65663799998386,34.587236999675206
Feature,393,Control Gorge,11208,Los Angeles Department of Water & Power,HYC,37.5,0,0,0,,0,,,37.5,0,0,0,,,Hydro = 37.5 MW,Electric Utility,EIA,Hydroelectric,Point,-118.55698799960251,37.43792100011265
Feature,394,Cottonwood,11208,Los Angeles Department of Water & Power,HYC,2.4,0,0,0,,0,,,2.4,0,0,0,,,Hydro = 2.4 MW,Electric Utility,EIA,Hydroelectric,Point,-118.04389000038447,36.443420999798825
Feature,396,Foothill,11208,Los Angeles Department of Water & Power,HYC,9.9,0,0,0,,0,,,9.9,0,0,0,,,Hydro = 9.9 MW,Electric Utility,EIA,Hydroelectric,Point,-118.49444899991443,34.318248000353016
Feature,397,Franklin,11208,Los Angeles Department of Water & Power,HYC,2,0,0,0,,0,,,2,0,0,0,,,Hydro = 2 MW,Electric Utility,EIA,Hydroelectric,Point,-118.41337700043177,34.103930999726785
Feature,398,Haiwee,11208,Los Angeles Department of Water & Power,HYC,7.2,0,0,0,,0,,,7.2,0,0,0,,,Hydro = 7.2 MW,Electric Utility,EIA,Hydroelectric,Point,-117.95666699989455,36.10972199973903
Feature,399,Harbor,11208,Los Angeles Department of Water & Power,NG,461,0,461,0,,0,,,0,0,0,0,,,Natural Gas = 461 MW,Electric Utility,EIA,Natural Gas,Point,-118.2644000002513,33.78559999970861
Feature,400,Haynes,11208,Los Angeles Department of Water & Power,NG,1571.8,0,1571.8,0,,0,,,0,0,0,0,,,Natural Gas = 1571.8 MW,Electric Utility,EIA,Natural Gas,Point,-118.09912999974289,33.76474100036412
Feature,401,Middle Gorge,11208,Los Angeles Department of Water & Power,HYC,37.5,0,0,0,,0,,,37.5,0,0,0,,,Hydro = 37.5 MW,Electric Utility,EIA,Hydroelectric,Point,-118.56916699979679,37.50999999983793
Feature,402,Pleasant Valley,11208,Los Angeles Department of Water & Power,HYC,2.7,0,0,0,,0,,,2.7,0,0,0,,,Hydro = 2.7 MW,Electric Utility,EIA,Hydroelectric,Point,-118.52388899983396,37.41415999991778
